cliente_id,mes,churn,importe_total,dias_retraso_pago,impago_flag,importe_mes_anterior,consumo_mes_anterior,retraso_mes_anterior,impago_mes_anterior,media_importe_3m,media_retraso_3m,impagos_3m,cambio_consumo,subida_factura,variacion_consumo_pct,stress_calidad_lag,incidencia_masiva_lag,edad,antiguedad_meses,ingreso_estimado,num_lineas,descuento_activo
C005592,2024-01-01,0,264.81,0,0,264.81,0.0,0.0,0.0,264.81,13.0,1.0,0.0,0.0,0.0,0.3307,0,47.0,29.0,6290.0,3,0
C005592,2025-01-01,0,277.52,0,0,277.16,12.35,0.0,0.0,275.0133333333334,0.0,0.0,0.3600000000000012,0.3599999999999568,0.03,0.2317,0,47.0,29.0,6290.0,3,0
C005593,2024-01-01,0,299.19,0,0,295.95,3.49,0.0,0.0,293.6233333333333,0.0,0.0,3.24,3.240000000000009,0.927,0.3504,0,33.0,20.0,3602.0,4,0
C005593,2025-01-01,0,301.47999999999996,0,0,300.53999999999996,8.08,0.0,0.0,299.5733333333333,0.0,0.0,0.9399999999999995,0.9399999999999977,0.116,0.239,0,33.0,20.0,3602.0,4,0
C005594,2024-01-01,0,87.08,0,0,88.75999999999999,0.0,0.0,0.0,83.95333333333332,5.666666666666667,1.0,0.0,-1.6799999999999926,0.0,0.699,0,43.0,23.0,1559.0,2,1
C005594,2025-01-01,0,84.89,0,0,83.96999999999998,7.74,0.0,0.0,83.92666666666666,0.0,0.0,-3.42,0.9200000000000159,-0.442,0.6477,0,43.0,23.0,1559.0,2,1
C005595,2024-01-01,0,127.15,9,1,128.55,3.3,0.0,0.0,133.26333333333335,11.0,1.0,0.29000000000000004,-1.4000000000000057,0.089,0.3504,0,50.0,19.0,3832.0,2,1
C005595,2025-01-01,0,123.07,0,0,116.21,0.0,0.0,0.0,129.25333333333333,9.666666666666666,1.0,0.05,6.859999999999999,0.051,0.239,0,50.0,19.0,3832.0,2,1
C005596,2024-01-01,0,60.66,0,0,60.66,0.0,0.0,0.0,60.66,0.0,0.0,0.0,0.0,0.0,0.5129,0,31.0,13.0,7409.0,1,0
C005596,2025-01-01,0,61.97,0,0,70.13,9.47,0.0,0.0,73.64999999999999,5.0,1.0,-8.16,-8.159999999999997,-0.862,0.3954,0,31.0,13.0,7409.0,1,0
C005597,2024-01-01,0,170.29,5,1,170.29,0.0,35.0,1.0,170.29,11.666666666666666,1.0,0.0,0.0,0.0,0.3427,0,44.0,32.55123711340206,3833.0,2,0
C005597,2025-01-01,0,172.79,0,0,170.29,0.0,0.0,0.0,170.29,0.0,0.0,2.5,2.5,2.504,0.215,0,44.0,32.55123711340206,3833.0,2,0
C005598,2024-01-01,0,21.5,16,1,21.5,0.0,0.0,0.0,21.52,13.333333333333334,1.0,0.0,0.0,0.0,0.5166,0,32.0,17.0,5826.0,1,0
C005598,2025-01-01,0,24.59,0,0,21.79,0.29,0.0,0.0,21.596666666666664,0.0,0.0,2.8,2.8000000000000007,2.794,0.4061,0,32.0,17.0,5826.0,1,0
C005599,2024-01-01,0,71.94,0,0,70.27,0.24,0.0,0.0,70.41666666666667,0.0,0.0,1.67,1.6700000000000017,1.67,0.3504,0,43.0,23.0,2757.0,2,0
C005599,2025-01-01,0,70.03,0,0,70.03,0.0,0.0,0.0,70.03,0.0,0.0,0.0,0.0,0.0,0.239,0,43.0,23.0,2757.0,2,0
C005600,2024-01-01,0,183.88,0,0,200.32,4.07,20.0,1.0,198.97333333333336,6.666666666666667,1.0,-4.07,-16.439999999999998,-1.0,0.3426,0,31.0,22.0,6381.0,3,1
C005600,2025-01-01,0,189.42,0,0,183.06,0.61,0.0,0.0,182.12,0.0,0.0,5.4399999999999995,6.359999999999985,5.435,0.2421,0,31.0,22.0,6381.0,3,1
C005601,2024-01-01,0,87.87,0,0,84.08000000000001,3.4,0.0,0.0,82.45,12.0,1.0,3.7900000000000005,3.789999999999992,1.113,0.5006,0,37.0,48.0,2449.0,1,0
C005601,2025-01-01,0,80.68,0,0,80.68,0.0,0.0,0.0,80.68,0.0,0.0,0.0,0.0,0.0,0.3944,0,37.0,48.0,2449.0,1,0
C005602,2024-01-01,1,138.23,0,0,138.23,0.0,0.0,0.0,140.01999999999998,5.333333333333333,1.0,0.0,0.0,0.0,0.4936,0,50.0,13.0,2277.0,2,0
C005603,2024-01-01,0,148.56,0,0,150.6,2.04,0.0,0.0,151.06333333333336,12.0,1.0,-2.04,-2.039999999999992,-1.0,0.3427,0,45.0,41.0,2755.0,2,0
C005603,2025-01-01,0,148.56,0,0,148.56,0.0,0.0,0.0,148.91666666666666,0.0,0.0,-0.0,0.0,0.0,0.215,0,45.0,41.0,2755.0,2,0
C005604,2024-01-01,0,46.73,0,0,47.26,0.53,0.0,0.0,46.906666666666666,0.0,0.0,-0.53,-0.5300000000000011,-0.533,0.3427,0,34.0,2.0,3417.0,3,0
C005604,2025-01-01,0,46.73,0,0,46.73,0.0,0.0,0.0,46.73,0.0,0.0,0.0,0.0,0.0,0.215,0,34.0,2.0,3417.0,3,0
C005605,2024-01-01,0,125.47,0,0,123.07,2.26,0.0,0.0,123.36333333333334,0.0,0.0,2.4000000000000004,2.4000000000000057,1.059,0.5006,0,34.0,117.0,4195.0,2,0
C005605,2025-01-01,0,122.55,0,0,122.45,1.64,0.0,0.0,124.98,10.0,1.0,0.10000000000000009,0.09999999999999432,0.059,0.3944,0,34.0,117.0,4195.0,2,0
C005606,2024-01-01,0,204.01,0,0,205.32,0.0,0.0,0.0,207.37333333333333,0.0,0.0,0.0,-1.3100000000000023,0.0,0.5006,0,59.0,70.0,2518.0,4,1
C005606,2025-01-01,0,231.52,0,0,234.07,1.26,0.0,0.0,246.7566666666667,10.0,1.0,0.8,-2.549999999999983,0.635,0.3944,0,59.0,70.0,2518.0,4,1
C005608,2024-01-01,0,66.61,0,0,68.2,1.59,0.0,0.0,68.45666666666666,0.0,0.0,-1.59,-1.5900000000000034,-1.0,0.3504,0,31.0,9.0,2978.0,3,0
C005608,2025-01-01,0,81.8,0,0,82.9,16.29,0.0,0.0,83.91000000000001,0.0,0.0,-1.0999999999999996,-1.1000000000000085,-0.067,0.239,0,31.0,9.0,2978.0,3,0
C005609,2024-01-01,0,89.2,0,0,89.2,0.0,0.0,0.0,89.2,0.0,0.0,0.0,0.0,0.0,0.5166,0,32.0,85.0,2897.0,1,0
C005609,2025-01-01,0,89.2,0,0,89.2,0.0,0.0,0.0,89.2,0.0,0.0,0.0,0.0,0.0,0.4061,0,32.0,85.0,2897.0,1,0
C005610,2024-01-01,0,55.12,0,0,44.43,0.0,0.0,0.0,44.43,0.0,0.0,10.69,10.689999999999998,10.687,0.5216,0,52.0,44.0,2476.0,1,0
C005610,2025-01-01,0,45.74,0,0,45.92,1.49,0.0,0.0,44.926666666666655,12.333333333333334,1.0,-0.17999999999999994,-0.17999999999999972,-0.124,0.407,0,52.0,44.0,2476.0,1,0
C005611,2024-01-01,0,68.08,40,1,66.22,0.0,0.0,0.0,66.22,0.0,0.0,1.86,1.8599999999999994,1.857,0.4914,0,41.0,20.0,5620.0,1,0
C005611,2024-01-01,1,68.08,40,1,66.22,0.0,0.0,0.0,66.22,0.0,0.0,1.86,1.8599999999999994,1.857,0.4914,0,41.0,20.0,5620.0,1,0
C005612,2024-01-01,0,86.10000000000001,28,1,79.15,0.0,40.0,1.0,79.15,23.666666666666668,2.0,6.95,6.950000000000003,6.948,0.5216,0,38.0,32.0,3573.0,1,0
C005612,2025-01-01,0,79.47,0,0,79.57000000000001,0.42,0.0,0.0,80.7,7.333333333333333,1.0,-0.09999999999999998,-0.10000000000000853,-0.096,0.407,0,38.0,32.0,3573.0,1,0
C005614,2024-01-01,0,39.94,0,0,39.41,0.0,0.0,0.0,39.41,0.0,0.0,0.53,0.5300000000000011,0.53,0.5129,0,44.0,14.0,2704.0,1,0
C005614,2025-01-01,0,39.41,0,0,44.27,4.86,0.0,0.0,42.49000000000001,9.333333333333334,1.0,-4.86,-4.8600000000000065,-1.0,0.3954,0,44.0,14.0,2704.0,1,0
C005615,2024-01-01,0,14.52,0,0,14.79,0.0,0.0,0.0,14.710000000000008,0.0,0.0,0.0,-0.2699999999999996,0.0,0.5129,0,39.0,26.0,2431.0,1,1
C005615,2025-01-01,0,15.579999999999998,0,0,12.91,0.0,0.0,0.0,13.166666666666677,10.666666666666666,1.0,2.15,2.669999999999998,2.152,0.3954,0,39.0,26.0,2431.0,1,1
C005616,2024-01-01,0,229.52,0,0,230.97,1.45,0.0,0.0,241.20333333333335,0.0,0.0,-1.45,-1.4499999999999886,-0.693,0.3267,0,50.0,18.0,2691.0,3,0
C005616,2025-01-01,0,230.78,0,0,229.52,0.0,0.0,0.0,229.52,13.333333333333334,1.0,1.26,1.259999999999991,1.264,0.2359,0,50.0,18.0,2691.0,3,0
C005617,2024-01-01,0,23.92,34,1,23.92,0.0,0.0,0.0,23.92,0.0,0.0,0.0,0.0,0.0,0.5166,0,55.0,10.0,4735.0,1,0
C005617,2025-01-01,0,23.92,0,0,24.590000000000003,0.67,0.0,0.0,29.45,16.0,1.0,-0.67,-0.6700000000000017,-0.667,0.4061,0,55.0,10.0,4735.0,1,0
C005618,2024-01-01,0,22.33,0,0,21.43,1.16,0.0,0.0,20.656666666666666,0.0,0.0,0.9000000000000001,0.8999999999999986,0.776,0.4807,0,46.0,14.0,1694.0,1,0
C005618,2024-01-01,1,22.33,0,0,21.43,1.16,0.0,0.0,20.656666666666666,0.0,0.0,0.9000000000000001,0.8999999999999986,0.776,0.4807,0,46.0,14.0,1694.0,1,0
C005619,2024-01-01,0,108.29999999999998,0,0,113.29,2.21,0.0,0.0,114.01666666666667,6.666666666666667,1.0,-2.21,-4.990000000000023,-1.0,0.3504,0,52.0,14.0,3372.0,2,1
C005619,2025-01-01,0,103.92,5,1,108.49,3.75,0.0,0.0,114.79,0.0,0.0,-1.91,-4.569999999999993,-0.51,0.239,0,52.0,14.0,3372.0,2,1
C005619,2025-01-01,1,103.92,5,1,108.49,3.75,0.0,0.0,114.79,0.0,0.0,-1.91,-4.569999999999993,-0.51,0.239,0,52.0,14.0,3372.0,2,1
C005620,2024-01-01,0,16.73,0,0,16.73,-0.0,0.0,0.0,16.73,12.0,1.0,0.0,0.0,0.0,0.4936,0,40.0,70.0,4060.0,1,0
C005620,2025-01-01,0,19.9,0,0,22.68,5.95,0.0,0.0,20.209999999999994,0.0,0.0,-2.7800000000000002,-2.780000000000001,-0.467,0.4354,0,40.0,70.0,4060.0,1,0
C005621,2024-01-01,0,17.44,0,0,17.44,0.0,0.0,0.0,17.44,0.0,0.0,-0.0,0.0,0.0,0.5166,0,48.0,48.0,1658.0,1,0
C005621,2025-01-01,0,17.44,0,0,17.44,0.0,0.0,0.0,18.59333333333333,0.0,0.0,0.0,0.0,0.0,0.4061,0,48.0,48.0,1658.0,1,0
C005622,2024-01-01,0,231.12,0,0,216.77,0.0,0.0,0.0,227.44333333333336,7.0,1.0,2.93,14.349999999999994,2.93,0.4834,0,52.0,5.0,3173.0,3,1
C005622,2025-01-01,0,219.91999999999996,0,0,215.83,0.0,0.0,0.0,223.82333333333335,0.0,0.0,9.28,4.089999999999947,9.284,0.4044,0,52.0,5.0,3173.0,3,1
C005622,2025-01-01,1,219.91999999999996,0,0,215.83,0.0,0.0,0.0,223.82333333333335,0.0,0.0,9.28,4.089999999999947,9.284,0.4044,0,52.0,5.0,3173.0,3,1
C005623,2024-01-01,0,130.62,0,0,130.45000000000002,4.61,0.0,0.0,127.37666666666667,0.0,0.0,0.16999999999999993,0.1699999999999875,0.036,0.5129,0,52.0,24.0,2198.0,2,0
C005623,2025-01-01,0,133.43,0,0,127.71,1.87,0.0,0.0,126.46333333333332,5.666666666666667,1.0,5.72,5.720000000000013,3.068,0.3954,0,52.0,24.0,2198.0,2,0
C005624,2024-01-01,0,309.82,0,0,309.82,0.0,0.0,0.0,310.2033333333333,0.0,0.0,0.0,0.0,0.0,0.7031,0,56.0,64.0,2343.0,4,0
C005624,2025-01-01,0,311.9,50,1,309.82,0.0,0.0,0.0,309.82,0.0,0.0,2.08,2.079999999999984,2.077,0.6551,0,56.0,64.0,2343.0,4,0
C005624,2025-01-01,1,311.9,50,1,309.82,0.0,0.0,0.0,309.82,0.0,0.0,2.08,2.079999999999984,2.077,0.6551,0,56.0,64.0,2343.0,4,0
C005625,2024-01-01,0,215.65,0,0,214.51,0.0,0.0,0.0,214.51,0.0,0.0,1.14,1.1400000000000148,1.144,0.699,0,53.0,14.0,2189.0,3,0
C005625,2024-01-01,1,215.65,0,0,214.51,0.0,0.0,0.0,214.51,0.0,0.0,1.14,1.1400000000000148,1.144,0.699,0,53.0,14.0,2189.0,3,0
C005626,2024-01-01,0,154.76999999999998,0,0,143.22,0.0,0.0,0.0,149.44333333333333,5.666666666666667,1.0,1.14,11.549999999999983,1.139,0.3504,0,59.0,32.55123711340206,3476.786701030928,2,1
C005626,2025-01-01,0,137.67000000000002,0,0,150.73000000000002,2.49,0.0,0.0,143.79666666666665,0.0,0.0,-1.6600000000000001,-13.060000000000002,-0.666,0.239,0,59.0,32.55123711340206,3476.786701030928,2,1
C005627,2024-01-01,0,91.25,0,0,91.25,0.0,0.0,0.0,91.25,0.0,0.0,0.0,0.0,0.0,0.6656,0,39.0,53.0,2902.0,2,0
C005627,2025-01-01,0,94.16,0,0,91.25,0.0,0.0,0.0,91.25,0.0,0.0,2.91,2.9099999999999966,2.905,0.6506,0,39.0,53.0,2902.0,2,0
C005628,2024-01-01,0,188.74,0,0,183.88,0.0,0.0,0.0,181.41,0.0,0.0,0.0,4.860000000000014,0.0,0.3307,0,34.0,17.0,2709.0,3,1
C005628,2025-01-01,0,190.46,0,0,196.84,0.0,15.0,1.0,193.17333333333332,17.333333333333332,2.0,1.88,-6.3799999999999955,1.876,0.2317,0,34.0,17.0,2709.0,3,1
C005629,2024-01-01,0,51.669999999999995,0,0,47.94,0.0,0.0,0.0,50.10333333333333,10.0,1.0,3.73,3.729999999999997,3.735,0.7087,0,42.0,49.0,1916.0,2,0
C005629,2025-01-01,0,47.94,0,0,48.29,0.35,0.0,0.0,50.98333333333333,0.0,0.0,-0.35,-0.3500000000000014,-0.349,0.6591,0,42.0,49.0,1916.0,2,0
C005630,2024-01-01,0,44.95,0,0,47.81,2.86,0.0,0.0,45.90333333333334,0.0,0.0,-2.86,-2.8599999999999994,-1.0,0.3267,0,32.0,19.0,3896.0,2,0
C005630,2025-01-01,0,50.77,0,0,44.95,0.0,25.0,1.0,44.95,14.666666666666666,2.0,5.82,5.82,5.819,0.2359,0,32.0,19.0,3896.0,2,0
C005631,2024-01-01,0,170.91,0,0,173.23,2.32,27.0,1.0,171.6833333333333,9.0,1.0,-2.32,-2.319999999999993,-1.0,0.5166,0,18.0,44.0,3400.0,2,0
C005631,2025-01-01,0,173.56,9,1,170.91,0.0,0.0,0.0,170.91,11.333333333333334,1.0,2.65,2.6500000000000057,2.649,0.4061,0,18.0,44.0,3400.0,2,0
C005632,2024-01-01,0,226.37,0,0,222.65,0.0,13.0,1.0,224.42,9.333333333333334,2.0,3.72,3.719999999999999,3.724,0.3294,0,52.0,25.0,4476.0,3,0
C005632,2025-01-01,0,222.65,0,0,224.02,1.37,0.0,0.0,223.10666666666668,0.0,0.0,-1.37,-1.3700000000000045,-1.0,0.2007,0,52.0,25.0,4476.0,3,0
C005633,2024-01-01,0,70.71,0,0,70.42,0.0,0.0,0.0,70.27,0.0,0.0,0.0,0.28999999999999204,0.0,0.5166,0,28.0,10.0,3932.0,1,1
C005633,2025-01-01,0,73.49,0,0,68.56,2.43,0.0,0.0,70.12,11.333333333333334,1.0,7.57,4.929999999999993,3.113,0.4061,0,28.0,10.0,3932.0,1,1
C005634,2024-01-01,0,61.04,0,0,56.5,0.0,0.0,0.0,56.5,0.0,0.0,4.54,4.539999999999999,4.539,0.4936,0,42.0,21.0,1257.0,3,0
C005634,2025-01-01,0,58.73,21,1,56.5,0.0,0.0,0.0,57.01,0.0,0.0,2.23,2.229999999999997,2.226,0.4354,0,42.0,21.0,1257.0,3,0
C005635,2024-01-01,0,182.49,0,0,179.70999999999998,-0.0,0.0,0.0,173.61333333333334,12.333333333333334,1.0,2.16,2.7800000000000296,2.157,0.3294,0,19.0,7.0,4532.0,3,1
C005635,2025-01-01,0,172.17,0,0,175.61,0.0,0.0,0.0,171.83333333333334,0.0,0.0,1.09,-3.440000000000026,1.092,0.2007,0,19.0,7.0,4532.0,3,1
C005636,2024-01-01,0,220.72,0,0,222.16,-0.0,0.0,0.0,203.6866666666667,0.0,0.0,2.06,-1.4399999999999977,2.063,0.71,0,52.0,78.0,2331.0,4,1
C005636,2025-01-01,0,218.65,21,1,223.29,0.66,0.0,0.0,203.42999999999998,7.666666666666667,1.0,-0.66,-4.639999999999986,-0.657,0.6701,0,52.0,78.0,2331.0,4,1
C005636,2025-01-01,1,218.65,21,1,223.29,0.66,0.0,0.0,203.42999999999998,7.666666666666667,1.0,-0.66,-4.639999999999986,-0.657,0.6701,0,52.0,78.0,2331.0,4,1
C005637,2024-01-01,0,61.63,0,0,61.63,0.0,0.0,0.0,66.46666666666665,0.0,0.0,0.0,0.0,0.0,0.3267,0,27.0,9.0,3154.0,3,0
C005637,2025-01-01,0,61.63,0,0,61.63,0.0,0.0,0.0,61.89333333333334,14.333333333333334,1.0,0.0,0.0,0.0,0.2359,0,27.0,9.0,3154.0,3,0
C005638,2024-01-01,0,27.67,0,0,21.95,0.0,0.0,0.0,23.26,0.0,0.0,5.72,5.720000000000002,5.722,0.5216,0,26.0,25.0,3268.0,1,0
C005638,2025-01-01,0,25.95,0,0,21.95,0.0,0.0,0.0,21.95,0.0,0.0,4.0,4.0,3.998,0.407,0,26.0,25.0,3268.0,1,0
C005640,2024-01-01,0,87.72,0,0,87.72,0.0,0.0,0.0,89.08666666666666,11.333333333333334,1.0,0.0,0.0,0.0,0.5006,0,32.0,43.0,2193.0,1,0
C005640,2025-01-01,0,88.25,0,0,87.72,0.0,0.0,0.0,87.72,10.333333333333334,1.0,0.53,0.5300000000000011,0.534,0.3944,0,32.0,43.0,2193.0,1,0
C005641,2024-01-01,0,22.84,0,0,20.94,0.0,0.0,0.0,22.123333333333335,0.0,0.0,1.9,1.8999999999999986,1.896,0.503,0,33.0,13.0,4869.0,1,0
C005641,2025-01-01,0,23.48,0,0,24.36,3.42,50.0,1.0,22.08,23.0,2.0,-0.8799999999999999,-0.879999999999999,-0.256,0.3871,0,33.0,13.0,4869.0,1,0
C005642,2024-01-01,0,127.83,0,0,125.08,3.07,0.0,0.0,127.80666666666667,0.0,0.0,2.7500000000000004,2.75,0.895,0.3307,0,38.0,21.0,5717.0,2,0
C005642,2025-01-01,0,122.01,0,0,122.01,0.0,0.0,0.0,122.01,0.0,0.0,0.0,0.0,0.0,0.2317,0,38.0,21.0,5717.0,2,0
C005643,2024-01-01,0,63.84,0,0,62.84,0.0,22.0,1.0,65.55333333333334,15.666666666666666,2.0,0.93,1.0,0.932,0.3307,0,46.0,41.0,4357.0,2,1
C005643,2025-01-01,0,70.78999999999999,0,0,76.44,9.96,0.0,0.0,70.40333333333332,13.666666666666666,2.0,-9.63,-5.650000000000006,-0.967,0.2317,0,46.0,41.0,4357.0,2,1
C005644,2024-01-01,0,239.17,0,0,237.6,0.0,0.0,0.0,237.6,10.0,1.0,1.57,1.5699999999999932,1.565,0.503,0,30.0,28.0,1943.0,3,0
C005644,2025-01-01,0,237.6,0,0,237.6,0.0,0.0,0.0,238.19999999999996,7.0,1.0,0.0,0.0,0.0,0.3871,0,30.0,28.0,1943.0,3,0
C005645,2024-01-01,0,68.11,0,0,65.44,0.0,0.0,0.0,66.27666666666666,0.0,0.0,2.67,2.6700000000000017,2.667,0.5129,0,28.0,32.55123711340206,6338.0,4,0
C005645,2025-01-01,0,67.49,0,0,65.44,0.0,22.0,1.0,65.44,7.333333333333333,1.0,2.05,2.049999999999997,2.053,0.3954,0,28.0,32.55123711340206,6338.0,4,0
C005646,2024-01-01,0,42.190000000000005,0,0,38.38,0.0,0.0,0.0,38.38,0.0,0.0,3.81,3.8100000000000023,3.812,0.3267,0,36.0,22.0,4228.0,2,0
C005646,2024-01-01,1,42.190000000000005,0,0,38.38,0.0,0.0,0.0,38.38,0.0,0.0,3.81,3.8100000000000023,3.812,0.3267,0,36.0,22.0,4228.0,2,0
C005647,2024-01-01,0,108.92,0,0,94.83,0.0,0.0,0.0,99.36,0.0,0.0,2.56,14.090000000000003,2.557,0.3504,0,42.0,25.0,4032.0,2,1
C005647,2025-01-01,0,100.64,0,0,95.04,0.0,0.0,0.0,98.26666666666665,0.0,0.0,2.07,5.599999999999994,2.072,0.239,0,42.0,25.0,4032.0,2,1
C005650,2024-01-01,0,76.31,0,0,76.31,0.0,0.0,0.0,76.94,0.0,0.0,0.0,0.0,0.0,0.7244,0,41.0,19.0,3211.0,2,0
C005650,2024-01-01,1,76.31,0,0,76.31,0.0,0.0,0.0,76.94,0.0,0.0,0.0,0.0,0.0,0.7244,0,41.0,19.0,3211.0,2,0
C005651,2024-01-01,0,198.01,0,0,198.67,2.31,0.0,0.0,197.13,0.0,0.0,-0.6600000000000001,-0.6599999999999966,-0.284,0.3427,0,50.0,26.0,3794.0,5,0
C005651,2025-01-01,0,204.52,0,0,200.98,4.62,0.0,0.0,200.08,8.666666666666666,1.0,3.54,3.5400000000000205,0.766,0.215,0,50.0,26.0,3794.0,5,0
C005652,2024-01-01,0,93.87,0,0,88.5,1.06,0.0,0.0,87.79333333333331,0.0,0.0,5.369999999999999,5.3700000000000045,5.047,0.5166,0,64.0,31.0,1930.0,1,0
C005652,2025-01-01,0,91.23,0,0,90.24,2.8,0.0,0.0,94.05,0.0,0.0,0.9900000000000002,0.9900000000000091,0.354,0.4061,0,64.0,31.0,1930.0,1,0
C005653,2024-01-01,0,267.36,0,0,266.42,0.06,0.0,0.0,266.38000000000005,6.0,1.0,0.94,0.9399999999999977,0.934,0.3504,0,24.0,32.0,5498.0,3,0
C005653,2025-01-01,0,266.36,0,0,266.36,0.0,0.0,0.0,266.36,0.0,0.0,0.0,0.0,0.0,0.239,0,24.0,32.0,5498.0,3,0
C005654,2024-01-01,0,104.59,0,0,102.41,3.02,0.0,0.0,102.19999999999997,0.0,0.0,-3.02,2.180000000000007,-1.0,0.4353,0,31.0,30.0,2241.0,2,1
C005654,2024-01-01,1,104.59,0,0,102.41,3.02,0.0,0.0,102.19999999999997,0.0,0.0,-3.02,2.180000000000007,-1.0,0.4353,0,31.0,30.0,2241.0,2,1
C005656,2024-01-01,0,83.59,0,0,77.06,0.52,32.0,1.0,72.64999999999998,18.666666666666668,2.0,5.9,6.530000000000001,5.891,0.7047,0,38.0,14.0,2270.0,2,1
C005656,2025-01-01,0,68.98,0,0,66.17,0.0,0.0,0.0,70.17666666666666,0.0,0.0,0.56,2.8100000000000023,0.561,0.6724,0,38.0,14.0,2270.0,2,1
C005656,2025-01-01,1,68.98,0,0,66.17,0.0,0.0,0.0,70.17666666666666,0.0,0.0,0.56,2.8100000000000023,0.561,0.6724,0,38.0,14.0,2270.0,2,1
C005657,2024-01-01,0,158.81,0,0,152.89999999999998,5.6,0.0,0.0,148.09333333333328,10.666666666666666,1.0,-0.3899999999999997,5.910000000000025,-0.069,0.3427,0,27.0,44.0,3263.0,2,1
C005657,2025-01-01,0,143.72,0,0,150.89,2.79,0.0,0.0,161.49999999999997,0.0,0.0,-0.6400000000000001,-7.1699999999999875,-0.231,0.215,0,27.0,44.0,3263.0,2,1
C005658,2024-01-01,0,211.96,0,0,215.07,0.37,0.0,0.0,217.36999999999998,0.0,0.0,-0.37,-3.109999999999985,-0.375,0.3307,0,39.0,32.55123711340206,4372.0,3,1
C005658,2025-01-01,0,229.36,0,0,214.63,0.0,0.0,0.0,198.64666666666665,0.0,0.0,5.38,14.730000000000018,5.377,0.2317,0,39.0,32.55123711340206,4372.0,3,1
C005659,2024-01-01,0,127.74,0,0,122.69,0.0,0.0,0.0,120.95666666666664,0.0,0.0,5.98,5.049999999999997,5.977,0.3294,0,55.0,48.0,4673.0,2,1
C005659,2025-01-01,0,111.69,0,0,121.12,2.16,0.0,0.0,123.4833333333333,0.0,0.0,-1.2200000000000002,-9.430000000000007,-0.566,0.2007,0,55.0,48.0,4673.0,2,1
C005660,2024-01-01,0,65.27,0,0,65.27,0.0,0.0,0.0,65.27,0.0,0.0,0.0,0.0,0.0,0.7154,0,29.0,52.0,1969.0,1,0
C005660,2025-01-01,0,65.27,0,0,65.27,0.0,0.0,0.0,65.27,0.0,0.0,0.0,0.0,0.0,0.6204,0,29.0,52.0,1969.0,1,0
C005661,2024-01-01,0,23.33,0,0,23.19,0.0,0.0,0.0,23.19,0.0,0.0,0.14,0.13999999999999702,0.144,0.5166,0,39.34175257731959,71.0,3110.0,1,0
C005661,2025-01-01,0,26.34,52,1,23.19,0.0,0.0,0.0,23.19,0.0,0.0,3.15,3.1499999999999986,3.151,0.4061,0,39.34175257731959,71.0,3110.0,1,0
C005661,2025-01-01,1,26.34,52,1,23.19,0.0,0.0,0.0,23.19,0.0,0.0,3.15,3.1499999999999986,3.151,0.4061,0,39.34175257731959,71.0,3110.0,1,0
C005662,2024-01-01,0,124.72,0,0,124.72,0.0,0.0,0.0,124.72,0.0,0.0,0.0,0.0,0.0,0.4914,0,33.0,100.0,2515.0,2,0
C005662,2025-01-01,0,132.31,0,0,133.07,8.35,0.0,0.0,134.6566666666666,0.0,0.0,-0.7599999999999998,-0.7599999999999909,0.943,0.4027,0,33.0,100.0,2515.0,2,0
C005663,2024-01-01,0,77.82,0,0,78.61,3.89,0.0,0.0,76.07666666666663,0.0,0.0,-0.79,-0.7900000000000063,-0.203,0.5006,0,44.0,47.0,3899.0,1,0
C005663,2025-01-01,0,84.57,0,0,78.28999999999999,3.57,0.0,0.0,75.90999999999995,0.0,0.0,6.279999999999999,6.280000000000001,1.76,0.3944,0,44.0,47.0,3899.0,1,0
C005664,2024-01-01,0,205.69,0,0,202.88,0.0,0.0,0.0,202.88,0.0,0.0,2.81,2.8100000000000023,2.807,0.3294,0,55.0,21.0,4544.0,5,0
C005664,2025-01-01,0,210.66,0,0,205.31,2.43,0.0,0.0,203.68999999999994,5.0,1.0,5.35,5.349999999999994,2.197,0.2007,0,55.0,21.0,4544.0,5,0
C005665,2024-01-01,0,40.47,0,0,40.47,0.0,0.0,0.0,40.47,0.0,0.0,0.0,0.0,0.0,0.7047,0,49.0,7.0,2984.0,2,0
C005665,2025-01-01,0,48.18,0,0,40.47,0.0,0.0,0.0,40.87666666666661,0.0,0.0,7.71,7.710000000000001,7.712,0.6724,0,49.0,7.0,2984.0,2,0
C005666,2024-01-01,0,181.22,44,1,180.18,0.38,0.0,0.0,179.92666666666662,0.0,0.0,1.04,1.039999999999992,1.037,0.5216,0,36.0,29.0,2699.0,2,0
C005666,2025-01-01,0,179.8,0,0,181.11,1.31,0.0,0.0,180.2366666666666,0.0,0.0,-1.31,-1.3100000000000023,-1.0,0.407,0,36.0,29.0,2699.0,2,0
C005666,2025-01-01,1,179.8,0,0,181.11,1.31,0.0,0.0,180.2366666666666,0.0,0.0,-1.31,-1.3100000000000023,-1.0,0.407,0,36.0,29.0,2699.0,2,0
C005667,2024-01-01,0,161.55,0,0,159.01,0.0,0.0,0.0,162.27999999999994,0.0,0.0,2.26,2.5400000000000205,2.258,0.3267,0,45.0,23.0,4190.0,3,1
C005667,2025-01-01,0,165.21,0,0,160.70000000000002,7.46,0.0,0.0,158.2633333333333,0.0,0.0,-7.46,4.509999999999991,-1.0,0.2359,0,45.0,23.0,4190.0,3,1
